jobid,instance,mutator,L,repl,seed
1736,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,6,831878
1737,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,7,339564
1738,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,8,237719
1739,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,9,485499
1740,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,10,599160
1741,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,1,140892
1742,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,2,905036
1743,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,3,249524
1744,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,4,247515
1745,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,5,653160
1746,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,6,831878
1747,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,7,339564
1748,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,8,237719
1749,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,9,485499
1750,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-G,100,10,599160
1751,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,1,140892
1752,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,2,905036
1753,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,3,249524
1754,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,4,247515
1755,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,5,653160
1756,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,6,831878
1757,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,7,339564
1758,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,8,237719
1759,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,9,485499
1760,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-F,100,10,599160
1761,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,1,140892
1762,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,2,905036
1763,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,3,249524
1764,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,4,247515
1765,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,5,653160
1766,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,6,831878
1767,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,7,339564
1768,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,8,237719
1769,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,9,485499
1770,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,USGS-PRE,100,10,599160
1771,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,1,140892
1772,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,2,905036
1773,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,3,249524
1774,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,4,247515
1775,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,5,653160
1776,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,6,831878
1777,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,7,339564
1778,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,8,237719
1779,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,9,485499
1780,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,SGS,100,10,599160
1781,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,1,140892
1782,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,2,905036
1783,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,3,249524
1784,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,4,247515
1785,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,5,653160
1786,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,6,831878
1787,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,7,339564
1788,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,8,237719
1789,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,9,485499
1790,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-L,100,10,599160
1791,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,1,140892
1792,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,2,905036
1793,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,3,249524
1794,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,4,247515
1795,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,5,653160
1796,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,6,831878
1797,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,7,339564
1798,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,8,237719
1799,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,9,485499
1800,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph,IF-G,100,10,599160
1801,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,1,140892
1802,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,2,905036
1803,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,3,249524
1804,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,4,247515
1805,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,5,653160
1806,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,6,831878
1807,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,7,339564
1808,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,8,237719
1809,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,9,485499
1810,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-F,100,10,599160
1811,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,1,140892
1812,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,2,905036
1813,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,3,249524
1814,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,4,247515
1815,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,5,653160
1816,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,6,831878
1817,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,7,339564
1818,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,8,237719
1819,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,9,485499
1820,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,USGS-PRE,100,10,599160
1821,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,1,140892
1822,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,2,905036
1823,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,3,249524
1824,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,4,247515
1825,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,5,653160
1826,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,6,831878
1827,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,7,339564
1828,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,8,237719
1829,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,9,485499
1830,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,SGS,100,10,599160
1831,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,1,140892
1832,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,2,905036
1833,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,3,249524
1834,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,4,247515
1835,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,5,653160
1836,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,6,831878
1837,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,7,339564
1838,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,8,237719
1839,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,9,485499
1840,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-L,100,10,599160
1841,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,1,140892
1842,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,2,905036
1843,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,3,249524
1844,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,4,247515
1845,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,5,653160
1846,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,6,831878
1847,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,7,339564
1848,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,8,237719
1849,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,9,485499
1850,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph,IF-G,100,10,599160
1851,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,1,140892
1852,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,2,905036
1853,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,3,249524
1854,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,4,247515
1855,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,5,653160
1856,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,6,831878
1857,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,7,339564
1858,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,8,237719
1859,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,9,485499
1860,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-F,100,10,599160
1861,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,1,140892
1862,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,2,905036
1863,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,3,249524
1864,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,4,247515
1865,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,5,653160
1866,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,6,831878
1867,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,7,339564
1868,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,8,237719
1869,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,9,485499
1870,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,USGS-PRE,100,10,599160
1871,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,1,140892
1872,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,2,905036
1873,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,3,249524
1874,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,4,247515
1875,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,5,653160
1876,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,6,831878
1877,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,7,339564
1878,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,8,237719
1879,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,9,485499
1880,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,SGS,100,10,599160
1881,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,1,140892
1882,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,2,905036
1883,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,3,249524
1884,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,4,247515
1885,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,5,653160
1886,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,6,831878
1887,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,7,339564
1888,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,8,237719
1889,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,9,485499
1890,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-L,100,10,599160
1891,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,1,140892
1892,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,2,905036
1893,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,3,249524
1894,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,4,247515
1895,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,5,653160
1896,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,6,831878
1897,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,7,339564
1898,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,8,237719
1899,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,9,485499
1900,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph,IF-G,100,10,599160
1901,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,1,140892
1902,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,2,905036
1903,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,3,249524
1904,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,4,247515
1905,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,5,653160
1906,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,6,831878
1907,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,7,339564
1908,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,8,237719
1909,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,9,485499
1910,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-F,100,10,599160
1911,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,1,140892
1912,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,2,905036
1913,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,3,249524
1914,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,4,247515
1915,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,5,653160
1916,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,6,831878
1917,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,7,339564
1918,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,8,237719
1919,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,9,485499
1920,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,USGS-PRE,100,10,599160
1921,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,1,140892
1922,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,2,905036
1923,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,3,249524
1924,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,4,247515
1925,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,5,653160
1926,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,6,831878
1927,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,7,339564
1928,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,8,237719
1929,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,9,485499
1930,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,SGS,100,10,599160
1931,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,1,140892
1932,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,2,905036
1933,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,3,249524
1934,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,4,247515
1935,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,5,653160
1936,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,6,831878
1937,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,7,339564
1938,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,8,237719
1939,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,9,485499
1940,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-L,100,10,599160
1941,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,1,140892
1942,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,2,905036
1943,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,3,249524
1944,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,4,247515
1945,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,5,653160
1946,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,6,831878
1947,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,7,339564
1948,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,8,237719
1949,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,9,485499
1950,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph,IF-G,100,10,599160
1951,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,1,140892
1952,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,2,905036
1953,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,3,249524
1954,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,4,247515
1955,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,5,653160
1956,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,6,831878
1957,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,7,339564
1958,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,8,237719
1959,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,9,485499
1960,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-F,100,10,599160
1961,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,1,140892
1962,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,2,905036
1963,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,3,249524
1964,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,4,247515
1965,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,5,653160
1966,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,6,831878
1967,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,7,339564
1968,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,8,237719
1969,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,9,485499
1970,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,USGS-PRE,100,10,599160
1971,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,1,140892
1972,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,2,905036
1973,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,3,249524
1974,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,4,247515
1975,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,5,653160
1976,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,6,831878
1977,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,7,339564
1978,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,8,237719
1979,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,9,485499
1980,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph,SGS,100,10,599160
